id_video,id_komentar,id_author,author_name,like_count,text_original,text_display,updated_at
e0nGMg-t12Y,UgxuEqopgIM6KhiG5fJ4AaABAg,UC75vCU3vOxHFvMP8KitEE6g,The Reaction,0,"Ya harga jualnya aja masih mahal dibanding kendaraan biasa, gimana masyarakat mau beli?","Ya harga jualnya aja masih mahal dibanding kendaraan biasa, gimana masyarakat mau beli?",2023-07-05 23:57:57+00:00
e0nGMg-t12Y,UgzG1sXCLt63teKgxoJ4AaABAg,UCvf9eh188QM7zI_w3YkcDDQ,MBOH YO,1,"jelas dunia butuh kendaraan berbasis listrik, dan dunia butuh energi terbarukan. jadi kalau ada yg nyinyir, go to hell aja dah kalian","jelas dunia butuh kendaraan berbasis listrik, dan dunia butuh energi terbarukan. jadi kalau ada yg nyinyir, go to hell aja dah kalian",2023-07-05 23:46:06+00:00
e0nGMg-t12Y,UgwhbcLUiUjs1WPd_Ih4AaABAg,UC1dTZHp9VrS0AI78Buy_NmQ,Kenedi Kenedi,0,Rakyat dong pikir kan jangan bisdis aja . Itu hitung hitung kamu kerugian rakyat dakkayak itu .,Rakyat dong pikir kan jangan bisdis aja . Itu hitung hitung kamu kerugian rakyat dakkayak itu .,2023-07-05 23:18:33+00:00
e0nGMg-t12Y,UgypKmila4jVWabelJl4AaABAg,UCw9cqtRngFs56BuCjL5Co0A,Dcdi Wizaya OFFICIAL,0,"wkwk,, mempersulit hidup, promosinya monopoli menaikan harga bensin , biar keliatan irit padahal mempersulit 🤣🤣🤣🤣","wkwk,, mempersulit hidup, promosinya monopoli menaikan harga bensin , biar keliatan irit padahal mempersulit 🤣🤣🤣🤣",2023-07-05 22:20:00+00:00
HhxHvnM5MR0,Ugxz19MikisEhyhff_14AaABAg,UCxMecnljYzPQnW40DriskYQ,Queen Allena,0,Modelenya krg bagus smua.😅,Modelenya krg bagus smua.😅,2023-07-05 17:45:43+00:00
HhxHvnM5MR0,UgwEa5gyZoE9wyUz7oF4AaABAg,UC-5cs5frvj6sORzyT8_LdJg,Rich Akkisimo,1,"Itu namanya beli kendaraan berulang ulang, mobil BBM bs dipakai puluhan tahun, rusak bs di perbaiki dikit2, mobil listrik sekali rusak 70% keluar uang dr harga baru, batterynya ampun2, sulit dalam jangka dekat mungkin 20 tahun lagi","Itu namanya beli kendaraan berulang ulang, mobil BBM bs dipakai puluhan tahun, rusak bs di perbaiki dikit2, mobil listrik sekali rusak 70% keluar uang dr harga baru, batterynya ampun2, sulit dalam jangka dekat mungkin 20 tahun lagi",2023-07-05 16:02:13+00:00
HhxHvnM5MR0,UgzmiDCAg6Vyo2poGqp4AaABAg,UCCxnXzVfsA2EP1dyfisyhmA,Anggel Prameswari,0,Ngeri gesss gharga baterainyahhhh..   Bisa buat nambah bini kuda.,Ngeri gesss gharga baterainyahhhh..   Bisa buat nambah bini kuda.,2023-07-05 15:06:19+00:00
HhxHvnM5MR0,UgyoJ-ZI85tr4Nv9ipB4AaABAg,UCovg8eSg1A3YFdYCbd9CFlA,Perspektif,0,Stop bbm kelar urusan. Simple 😂,Stop bbm kelar urusan. Simple 😂,2023-07-05 14:51:55+00:00
HhxHvnM5MR0,UgxoTNiMFpQdGUCpTXV4AaABAg,UCjDLFncjTIX1C6x9XAoWUtQ,ahmad 318,0,untuk saat ini hybrid yang ok,untuk saat ini hybrid yang ok,2023-07-05 14:51:00+00:00
HhxHvnM5MR0,UgxBinhgKJAiH-r2k_14AaABAg,UCsT7-cLCGOTmxkDxvjbpC1A,victimov talent,0,nah mulai deh maen paksa dn ancaman ini itu....mental kolonial,nah mulai deh maen paksa dn ancaman ini itu....mental kolonial,2023-07-05 11:42:46+00:00
HhxHvnM5MR0,UgyywrBurkzTniU4jRZ4AaABAg,UCoJgG56r1AyEvG45T04cO9A,Harry 吴友丰 Wu YouFeng,0,"Sediakan dulu WC tempat beraknya, jgn udh mau berak baru siapkan, kebiasaan sih mnrt saya negara kita +62 ini.. Rncakan matang"" dl sblm menjalankan atau menerima sesuatu yg baru, masa saya lbh pintar dari kalian yg berdasi sih, kyknya nggak lah😊😅","Sediakan dulu WC tempat beraknya, jgn udh mau berak baru siapkan, kebiasaan sih mnrt saya negara kita +62 ini.. Rncakan matang"" dl sblm menjalankan atau menerima sesuatu yg baru, masa saya lbh pintar dari kalian yg berdasi sih, kyknya nggak lah😊😅",2023-07-05 10:53:20+00:00
HhxHvnM5MR0,UgwkqFdRiNkADbuyKUt4AaABAg,UCmUdsYJu-NusuD5s6iim-uw,Heidhou,0,"Kendaraan listrik hanya kendaraan dalam kota. Untuk keluar kota masih mikir"" lagi. otomatis harus punya kendaraan yg bisa tenang untuk luar kota juga. Berarti harus ada 2 unit di rumah. Ngk semua rakyat indonesia mampu beli 2 unit mobil 😂. & harganya masih murah mobil mesin seken😅","Kendaraan listrik hanya kendaraan dalam kota. Untuk keluar kota masih mikir"" lagi. otomatis harus punya kendaraan yg bisa tenang untuk luar kota juga. Berarti harus ada 2 unit di rumah. Ngk semua rakyat indonesia mampu beli 2 unit mobil 😂. & harganya masih murah mobil mesin seken😅",2023-07-05 10:47:18+00:00
HhxHvnM5MR0,UgwX7cskjni__snPest4AaABAg,UC1P-X0H95LWaMpiLDblB9jQ,INFO KINI CHANNEL,0,"Harga mahal, masih murah mobil konvensional.  Kalo harga di bawah mobil konvensional pasti laku keras 😂","Harga mahal, masih murah mobil konvensional.  Kalo harga di bawah mobil konvensional pasti laku keras 😂",2023-07-05 07:53:21+00:00
HhxHvnM5MR0,Ugzoya9EiqFkrcd4_iF4AaABAg,UC4woXxFpEm6S0FtDQdm-osQ,easy simple,0,"bagi bagikan secara gratis.. tanpa pajak seumur hidup.
kami siap menerima dengan senang hati","bagi bagikan secara gratis.. tanpa pajak seumur hidup.
kami siap menerima dengan senang hati",2023-07-05 07:10:23+00:00
HhxHvnM5MR0,UgwoArUw4TcHprDN1VB4AaABAg,UCtFVIp4YOWIZvcCl31RvoUw,Rangga Gunawan Putra,0,"300jt kebawah mah bukan harga terjangkau pak. 
Orang juga bisa mikir kali beli EV harga 250jt tapi mobilnya cuma seukuran Agya tapi harga Agya sendiri jauh dibawah itu. 
Klo EV mau laku itu gampang, bikin harga jualnya mirip2 sama harga LCGC.","300jt kebawah mah bukan harga terjangkau pak. 
Orang juga bisa mikir kali beli EV harga 250jt tapi mobilnya cuma seukuran Agya tapi harga Agya sendiri jauh dibawah itu. 
Klo EV mau laku itu gampang, bikin harga jualnya mirip2 sama harga LCGC.",2023-07-05 06:12:52+00:00
HhxHvnM5MR0,UgwA-l5Kyt9Ifqrjnid4AaABAg,UCONxOCdMHjtqUk_9Ngc-5EQ,Arief P,0,"Analisa kenapa masyarakat malas beli :
1. Takut kehabisan baterai jika jalan keluar kota , harus perbanyak stasiun pengisian 
2. Jika baterainya ada masalah servicenya nunggu berbulan bulan walau garansi
3. Yang bentuknya bagus sangat mahal mending beli mercy atau bmw dapat harga lebih murah atau sama tapi bentuk mewah
4. Yang harganya murah bentuk mobilnya kecil dan aneh mending beli avanza , xpander atau veloz harga lebih murah","Analisa kenapa masyarakat malas beli :
1. Takut kehabisan baterai jika jalan keluar kota , harus perbanyak stasiun pengisian 
2. Jika baterainya ada masalah servicenya nunggu berbulan bulan walau garansi
3. Yang bentuknya bagus sangat mahal mending beli mercy atau bmw dapat harga lebih murah atau sama tapi bentuk mewah
4. Yang harganya murah bentuk mobilnya kecil dan aneh mending beli avanza , xpander atau veloz harga lebih murah",2023-07-05 05:24:47+00:00
HhxHvnM5MR0,UgxeKdtX2B5rp2QzCfN4AaABAg,UCbSFzWW4mrh2LNtoV6QGrIw,AutoPilotX,0,"CNBC dan semua kantor berita asing mau coba goyang indonesia bawa² RAKYAT? kenapa? Gerah liat JOKOWI gak bisa diatur² kayak presiden² sebelumnya? 😂
Jual kokain aja kalian ke rakyat kalian, seperti kerjaan CIA dulu di AS, senjata tukar Kokain, era Contras made in AS di Nikaragua, biar rakyat kalian jadi zombi seperti di Kensington Pensylvania. 😂","CNBC dan semua kantor berita asing mau coba goyang indonesia bawa² RAKYAT? kenapa? Gerah liat JOKOWI gak bisa diatur² kayak presiden² sebelumnya? 😂
Jual kokain aja kalian ke rakyat kalian, seperti kerjaan CIA dulu di AS, senjata tukar Kokain, era Contras made in AS di Nikaragua, biar rakyat kalian jadi zombi seperti di Kensington Pensylvania. 😂",2023-07-05 03:00:15+00:00
HhxHvnM5MR0,Ugx8eZC07EipH0l9DgZ4AaABAg,UCb1LOadQJhgTqQ1UAHSB0uA,Nasib Telaumbanua,0,"masih ada saja anggota dpr yang memuat alasan rakya kecil, padahal Demokrat korupsi besar-besaran.","masih ada saja anggota dpr yang memuat alasan rakya kecil, padahal Demokrat korupsi besar-besaran.",2023-07-05 02:48:08+00:00
HhxHvnM5MR0,UgzdfTVBqvTNLzwcdvN4AaABAg,UCZ7RlDbBfF9TVRnLayTxf_A,Pradana,0,"BUKANNYA GA LAKU, MAHAL 😂😂","BUKANNYA GA LAKU, MAHAL 😂😂",2023-07-05 02:30:54+00:00
HhxHvnM5MR0,Ugz0BnS94Xo5FkCo6154AaABAg,UCSN6yhcB_MyCAtEYurR44Gg,didis didis,0,"pak fasilitas buat ngecas nya dibangun dulu pak, baru dijual unitnya","pak fasilitas buat ngecas nya dibangun dulu pak, baru dijual unitnya",2023-07-05 02:03:18+00:00
HhxHvnM5MR0,Ugz73rmR27FUxPnLAlB4AaABAg,UCZ7mIqSOJdxMJdpY7r5FC5w,fahriadi,0,Jalan aja masih banyak yg kagak mulus,Jalan aja masih banyak yg kagak mulus,2023-07-05 01:24:58+00:00
HhxHvnM5MR0,Ugw5qs1lYqeVVHxHYtF4AaABAg,UCvd8dpzU7YGkWPFU3My5vWg,Herry Lubis,0,batrenya mahal klo rusak,batrenya mahal klo rusak,2023-07-05 01:04:59+00:00
HhxHvnM5MR0,UgzDho6rGhG98NJUlN54AaABAg,UCxPyk9vKZs5GSMfEwae-DKw,GS GAMING,0,"Selama harga masih bersaing sama mobil bahan bakar fosil serta belum ada mitigasi untuk stasiun charge dan mitigasi jika terjadi antrian panjang waktu pengisian (waktu charge mobil listrik >>>> pengisian bbm kendaraan fosil), jangan harap banyak yang berminat memiliki mobil listrik.
Atau Pemerintah bisa pakai jalan pintas seperti biasa (karena kurang kreatif), contoh: Kereta Parahyangan dimatikan agar orang berpindah ke kereta cepat, Penerbangan komersil bandara Husein dimatikan agar orang mau berpindah ke Kertajati. Jalan pintas yang bisa dipakai: Membuat peraturan yang mewajibkan dealer mobil dapat menjual dengan rasio 2:1 --> Untuk 2 kendaraan fosil yang dijual harus ada 1 mobil listrik yang dijual, jika melanggar maka akan mendapatkan beban pajak atau yang lainnya.","Selama harga masih bersaing sama mobil bahan bakar fosil serta belum ada mitigasi untuk stasiun charge dan mitigasi jika terjadi antrian panjang waktu pengisian (waktu charge mobil listrik >>>> pengisian bbm kendaraan fosil), jangan harap banyak yang berminat memiliki mobil listrik.
Atau Pemerintah bisa pakai jalan pintas seperti biasa (karena kurang kreatif), contoh: Kereta Parahyangan dimatikan agar orang berpindah ke kereta cepat, Penerbangan komersil bandara Husein dimatikan agar orang mau berpindah ke Kertajati. Jalan pintas yang bisa dipakai: Membuat peraturan yang mewajibkan dealer mobil dapat menjual dengan rasio 2:1 --> Untuk 2 kendaraan fosil yang dijual harus ada 1 mobil listrik yang dijual, jika melanggar maka akan mendapatkan beban pajak atau yang lainnya.",2023-07-05 00:55:23+00:00
HhxHvnM5MR0,Ugw1GSvb1nmOvQtt9kJ4AaABAg,UC6SC3LNU3_BzlSW5ly-qUHQ,Umberto Verbita,0,Naikan PAJAK MOBIL-MOBIL SETINGGI LANGIT YANG GUNAKAN BAHAN BAKAR FOSSIL. NAIKAN HARGA BBM SETINGGI LANGIT AGAR MASYARAKAT BERALIH KE MOBIL LISTRIK,Naikan PAJAK MOBIL-MOBIL SETINGGI LANGIT YANG GUNAKAN BAHAN BAKAR FOSSIL. NAIKAN HARGA BBM SETINGGI LANGIT AGAR MASYARAKAT BERALIH KE MOBIL LISTRIK,2023-07-05 00:08:32+00:00
HhxHvnM5MR0,UgxwR6LTyXkRd59v-b54AaABAg,UCLiD5IJX8l6k73fnRef4hQA,Papi Mami,0,Ternyata muldoko kosong,Ternyata muldoko kosong,2023-07-04 22:50:43+00:00
HhxHvnM5MR0,UgxsNS9fvpfp5AeFJDR4AaABAg,UC906ZXFwf13d-Lupn49qW5A,Adithia Al Aziz,0,"Masyarakat menengah ke bawah juga mikir sihh kalo beli mobil listrik itu
1. Biaya untuk listrik rumah nya udah berapa
2. kesanggupan ampere pada rumah (masa' iya pas lagi charge mobil harus cabut kulkas atau peralatan rumah yg lainnya dulu?)
3. Lama nya waktu charging
4. Kursi sedikit harga mahal yahh mending produk yg lain dulu
5. Bengkel belum semua kota ada
6. Perhitungan harga jual
7. Belum semua kota punya station charge
8. Jalanan di indo banyak yg terjal dan berlubang(sanggup gak? Mungkin di jalanan kota bisa lah, lahhhh kalo di desa desa yang jalan jelek gimana?)","Masyarakat menengah ke bawah juga mikir sihh kalo beli mobil listrik itu
1. Biaya untuk listrik rumah nya udah berapa
2. kesanggupan ampere pada rumah (masa' iya pas lagi charge mobil harus cabut kulkas atau peralatan rumah yg lainnya dulu?)
3. Lama nya waktu charging
4. Kursi sedikit harga mahal yahh mending produk yg lain dulu
5. Bengkel belum semua kota ada
6. Perhitungan harga jual
7. Belum semua kota punya station charge
8. Jalanan di indo banyak yg terjal dan berlubang(sanggup gak? Mungkin di jalanan kota bisa lah, lahhhh kalo di desa desa yang jalan jelek gimana?)",2023-07-04 18:33:14+00:00
HhxHvnM5MR0,Ugzfgn5aI5fGl9Ofa4B4AaABAg,UCavyvNrPWPbbGM-1SjtWv2g,boheme t,0,"Tesla di Malaysia launching pun belum, sudah kau bilang tak laku? Wkwkwkwkwk sebenarnya Mobil listrik sudah semakin banyak di Malaysia dan Singapore.","Tesla di Malaysia launching pun belum, sudah kau bilang tak laku? Wkwkwkwkwk sebenarnya Mobil listrik sudah semakin banyak di Malaysia dan Singapore.",2023-07-04 17:24:08+00:00
HhxHvnM5MR0,UgxSF5gvQ8LS8rVTKnV4AaABAg,UCv6CZ-hrK3UvdXMncnNYltQ,Jordan Nathanael,0,kalo mau orang langsung pindah tutup subsidi BBM jadi subsidi listrik,kalo mau orang langsung pindah tutup subsidi BBM jadi subsidi listrik,2023-07-04 11:43:21+00:00
HhxHvnM5MR0,UgyZf866phyUcDA_fIh4AaABAg,UCC1TZnfWw8u3mBmFJhTfG2g,Nabila ramadan,0,Ya untuk sekarang ini sudah bagus si pemerintah ada langkah tapi kalo untuk .. lebih ini lagi ya sedikit demi sedikit,Ya untuk sekarang ini sudah bagus si pemerintah ada langkah tapi kalo untuk .. lebih ini lagi ya sedikit demi sedikit,2023-07-04 06:40:47+00:00
HhxHvnM5MR0,Ugxzn4SVapJULd9qKuV4AaABAg,UCeTEzuQGlsRZeooY2EonfOQ,Rasev Putra,0,"ga laku pun masyarakat ga terganggu, biar produsennya yg mikir gw mah ogah","ga laku pun masyarakat ga terganggu, biar produsennya yg mikir gw mah ogah",2023-07-04 06:24:03+00:00
HhxHvnM5MR0,Ugwi1PNg7YGvtu9A7pt4AaABAg,UCApbLMawQ5Okz9qqoT7-2bA,Hardi firmansyah,0,"Masih mending bensin, dihitung ama pengeluaran listrik masih mahalan listrik","Masih mending bensin, dihitung ama pengeluaran listrik masih mahalan listrik",2023-07-04 05:42:12+00:00
HhxHvnM5MR0,Ugwp5g9tS5FJtdpuoZF4AaABAg,UCwRTfxOOwZyPQwTm5BaElAw,Mohita Official,0,"Ga jelas market nya, mau high end tapi pengen laku kayak Avanza ya mana bisa. Kalau mau laku keras ya low end tapi harga Avanza. Kalau segmen nya masyarakat Low End tapi harga High End ya ga tercapai.","Ga jelas market nya, mau high end tapi pengen laku kayak Avanza ya mana bisa. Kalau mau laku keras ya low end tapi harga Avanza. Kalau segmen nya masyarakat Low End tapi harga High End ya ga tercapai.",2023-07-04 05:06:54+00:00
HhxHvnM5MR0,Ugz_BdCDraQ9j59_e9d4AaABAg,UCHyw4FPTExS9Ut1-s6-HXMQ,Bagas Sri Indrantoro,0,"Saya bingung sama pemerintah Indonesia. Kalian itu pemimpin rakyat Indonesia? Atau karyawan perusahaan asing sih? 

Ngapain ngasih subsidi kepada produk perusahaan asing? Yg seharusnya lebih diprioritaskan utk mendapat subsidi dari pemerintah Indonesia adalah produk dari perusahaan lokal asli Indonesia, bukan produk asing. Apalagi yg mampu beli mobil hanya golongan kaya. Orang kaya udah banyak duit sejak masih bayi.
Lantas Ngapain orang kaya dikasih subsidi????

Kenapa subsidinya gak di relokasi saja utk menopang kehidupan golongan yg kurang mampu yg lebih membutuhkan subsidi dibanding orang kaya? 

Sekarang saya tanya, negara asing mana yg memberi subsidi utk produk Indonesia yg dijual di negara mereka agar produk Indonesia dapat bersaing dengan produk mereka di pasar negara mereka?? 
#DontBeStupid","Saya bingung sama pemerintah Indonesia. Kalian itu pemimpin rakyat Indonesia? Atau karyawan perusahaan asing sih? 

Ngapain ngasih subsidi kepada produk perusahaan asing? Yg seharusnya lebih diprioritaskan utk mendapat subsidi dari pemerintah Indonesia adalah produk dari perusahaan lokal asli Indonesia, bukan produk asing. Apalagi yg mampu beli mobil hanya golongan kaya. Orang kaya udah banyak duit sejak masih bayi.
Lantas Ngapain orang kaya dikasih subsidi????

Kenapa subsidinya gak di relokasi saja utk menopang kehidupan golongan yg kurang mampu yg lebih membutuhkan subsidi dibanding orang kaya? 

Sekarang saya tanya, negara asing mana yg memberi subsidi utk produk Indonesia yg dijual di negara mereka agar produk Indonesia dapat bersaing dengan produk mereka di pasar negara mereka?? 
#DontBeStupid",2023-07-04 04:56:57+00:00
HhxHvnM5MR0,UgyRqQ0PQlEP_H9H35V4AaABAg,UCp6cNsYj9AlCIePZ4OjJczA,Georgie Honda,0,Kenapa design seperti bajaj,Kenapa design seperti bajaj,2023-07-04 04:42:32+00:00
HhxHvnM5MR0,UgzsjMr1ct_cQw-KSHl4AaABAg,UC5McQ2n-i23xQd2HxacIrFg,Reed Wanadi,0,"Harga baterai yg mencapai 60% dari harga mobil dan daya tahan nya adalah bahan pertimbangan terpenting sih. Memang kalau dihitung2 ongkos per bulannya mungkin bisa lebih murah atau mirip2 mobil BBM.

Tapi yg jadi masalah adalah mobil konvensional pengeluaran bulanan gak kelihatan mahal2 amat, diabnding mobil listrik yg sekali ganti baterai bakalan mirip2 kayak beli mobil baru 😅","Harga baterai yg mencapai 60% dari harga mobil dan daya tahan nya adalah bahan pertimbangan terpenting sih. Memang kalau dihitung2 ongkos per bulannya mungkin bisa lebih murah atau mirip2 mobil BBM.

Tapi yg jadi masalah adalah mobil konvensional pengeluaran bulanan gak kelihatan mahal2 amat, diabnding mobil listrik yg sekali ganti baterai bakalan mirip2 kayak beli mobil baru 😅",2023-07-04 03:11:37+00:00
HhxHvnM5MR0,Ugw-KESjj7Ufr8YreeF4AaABAg,UCkqB44PrnmLfBNJsIQbAqwQ,rizaldy,0,"Kurang laku karna
Station charge minim harus ada setiap berapa jarak dari charge penuh sampai habis bateri untuk roda 2/4, tempat service onderdil tanda tanya. 
Wajar masih baru orang jadi ragu2 
Klau mau benar2 laku siapkan dlu poin2 diatas","Kurang laku karna
Station charge minim harus ada setiap berapa jarak dari charge penuh sampai habis bateri untuk roda 2/4, tempat service onderdil tanda tanya. 
Wajar masih baru orang jadi ragu2 
Klau mau benar2 laku siapkan dlu poin2 diatas",2023-07-04 01:46:11+00:00
HhxHvnM5MR0,Ugz2oxxUhppXRhx9KIR4AaABAg,UCsmmSd8GfwQxgWINs-BTI6w,agus basuki,0,"Si joko setijowarno ini ngawur dia bilang kendaraan pribadi harus dilarang lewat maksudnya beroperasi x, kecuali mobil listrik. Dia bilang harus meninggalkan batu bara yg polusinya sangat tinggi, setuju sih tapi apa dia ga sadar listrik yg digunakan mengisi daya kendaraan listrik itu sebagian besar masih dipasok PLTU yg bahan bakarnya batu bara. ini ni pembisik2 pemerintah yg menyengsarakan rakyat. Kalau ga laku ya udh jangan paksakan rakyat harus beli. Padahal dia juga sadar china yg negara maju aja butuh waktu bertahun2 untuk menerapkan ini, sampe skrg jg blm sepenuh nya berjalan.Bahkan saya banyak melihat yg tadinya ngebet beli sepadan listrik, begitu batrenya rusak udh ditaruh gitu aja karna batrenya mahal","Si joko setijowarno ini ngawur dia bilang kendaraan pribadi harus dilarang lewat maksudnya beroperasi x, kecuali mobil listrik. Dia bilang harus meninggalkan batu bara yg polusinya sangat tinggi, setuju sih tapi apa dia ga sadar listrik yg digunakan mengisi daya kendaraan listrik itu sebagian besar masih dipasok PLTU yg bahan bakarnya batu bara. ini ni pembisik2 pemerintah yg menyengsarakan rakyat. Kalau ga laku ya udh jangan paksakan rakyat harus beli. Padahal dia juga sadar china yg negara maju aja butuh waktu bertahun2 untuk menerapkan ini, sampe skrg jg blm sepenuh nya berjalan.Bahkan saya banyak melihat yg tadinya ngebet beli sepadan listrik, begitu batrenya rusak udh ditaruh gitu aja karna batrenya mahal",2023-07-04 00:56:09+00:00
HhxHvnM5MR0,UgxnJkPyLHbJxASF9354AaABAg,UCalQI0hKHvGpOSrVPBhU7Aw,bang jali,0,Caranya Indonesia jngan pake batubara pak Luhut,Caranya Indonesia jngan pake batubara pak Luhut,2023-07-04 00:05:42+00:00
HhxHvnM5MR0,Ugw69JFobhxeo7sl51N4AaABAg,UCBvoI7mP9-FynDwOxgy7jHA,JinRoh 33,0,Emang semi bullshit ev mah,Emang semi bullshit ev mah,2023-07-03 15:21:22+00:00
HhxHvnM5MR0,UgwNQonG307EG0zTtr94AaABAg,UC6PhdQj70Z74ZL0L00hH8rQ,rhm,0,Fokus kendaraan umum dan mental,Fokus kendaraan umum dan mental,2023-07-03 14:20:14+00:00
HhxHvnM5MR0,Ugyya9cic7MQls4nOF14AaABAg,UCkvx_WuseiLkF-pWf1NTLLQ,DK,2,"Transportasi umum di Jakarta seperti LRT, MRT dan bus saja masih kurang memadai dan tidak bisa menjangkau semua jalan. Jakarta itu sudah terlalu sumpek dan macet, jangan ditambah-tambah lagi mobil pribadi listrik ataupun BBM. Benahi dulu transportasi umum sampai ke jalan-jalan kecil dengan bus-bus layak yang ber-AC.","Transportasi umum di Jakarta seperti LRT, MRT dan bus saja masih kurang memadai dan tidak bisa menjangkau semua jalan. Jakarta itu sudah terlalu sumpek dan macet, jangan ditambah-tambah lagi mobil pribadi listrik ataupun BBM. Benahi dulu transportasi umum sampai ke jalan-jalan kecil dengan bus-bus layak yang ber-AC.",2023-07-03 13:41:15+00:00
HhxHvnM5MR0,UgxpVFYPydCZZ8xCZnl4AaABAg,UCGtGIQoXz2bHm0Sl0G-BsOA,Rizky Toro,0,"Yg jd masalah itu , tempat chargernya  yg msih sedikit 
Bykin tempat chargenya trus yg ngecas cepat ,, pasti cepet lakunya 
Org mau beli pada mikir ngecasnya dimana klo jalan jauh","Yg jd masalah itu , tempat chargernya  yg msih sedikit 
Bykin tempat chargenya trus yg ngecas cepat ,, pasti cepet lakunya 
Org mau beli pada mikir ngecasnya dimana klo jalan jauh",2023-07-03 10:30:50+00:00
HhxHvnM5MR0,UgxTr4RYAAwwGmZW6-F4AaABAg,UCx7pmJXBNwPQYfTlFSDTr7A,cybercodes,0,Gimana mau laku harga setinggi langit dan dealer membuat harga seenaknya.,Gimana mau laku harga setinggi langit dan dealer membuat harga seenaknya.,2023-07-03 09:20:15+00:00
